0.1007926527106511,0.102769635444658,0.1018955049481321
0.102769635444658,0.1018955049481321,0.1506442648076236
0.1018955049481321,0.1506442648076236,0.1347152694321048
0.1506442648076236,0.1347152694321048,0.1290768443121882
0.1347152694321048,0.1290768443121882,0.1213402711007371
0.1290768443121882,0.1213402711007371,0.1244593720448935
0.1213402711007371,0.1244593720448935,0.1286636780419637
0.1244593720448935,0.1286636780419637,0.1444658929913685
0.1286636780419637,0.1444658929913685,0.1555558770115588
0.1444658929913685,0.1555558770115588,0.1522369335907794
0.1555558770115588,0.1522369335907794,0.1298670905933838
0.1522369335907794,0.1298670905933838,0.1212384109556806
0.1298670905933838,0.1212384109556806,0.135324295262286
0.1212384109556806,0.135324295262286,0.1660797876783714
0.135324295262286,0.1660797876783714,0.1765329360260676
0.1660797876783714,0.1765329360260676,0.1739715409881123
0.1765329360260676,0.1739715409881123,0.1735660425061034
0.1739715409881123,0.1735660425061034,0.165780489891261
0.1735660425061034,0.165780489891261,0.1520997652323511
0.165780489891261,0.1520997652323511,0.134909337512139
0.1520997652323511,0.134909337512139,0.1203176993768217
0.134909337512139,0.1203176993768217,0.1172129425653899
0.1203176993768217,0.1172129425653899,0.1116573556080996
0.1172129425653899,0.1116573556080996,0.1231898514992786
