-0.1007926527106512,0.06017617642294758,0.03900932753641601
0.06017617642294758,0.03900932753641601,-0.002654831807092766
0.03900932753641601,-0.002654831807092766,-0.01978730550616063
-0.002654831807092766,-0.01978730550616063,-0.004702746364933589
-0.01978730550616063,-0.004702746364933589,0.003033826846517528
-0.004702746364933589,0.003033826846517528,-8.527409763883819e-005
0.003033826846517528,-8.527409763883819e-005,0.008305265267038203
-8.527409763883819e-005,0.008305265267038203,0.02713887506243856
0.008305265267038203,0.02713887506243856,0.001879690010282526
0.02713887506243856,0.001879690010282526,-0.02471412430308787
0.001879690010282526,-0.02471412430308787,-0.02517243852385934
-0.02471412430308787,-0.02517243852385934,0.01022028750755687
-0.02517243852385934,0.01022028750755687,0.03391893928619345
0.01022028750755687,0.03391893928619345,0.03071467109893021
0.03391893928619345,0.03071467109893021,-0.01358712415846189
0.03071467109893021,-0.01358712415846189,-0.01181290695561572
-0.01358712415846189,-0.01181290695561572,0.02165406060097984
-0.01181290695561572,0.02165406060097984,-0.02645001307693139
0.02165406060097984,-0.02645001307693139,-0.03008720079042404
-0.02645001307693139,-0.03008720079042404,0.008357028477736545
-0.03008720079042404,0.008357028477736545,-0.0250691813286077
0.008357028477736545,-0.0250691813286077,-0.00385933430966417
-0.0250691813286077,-0.00385933430966417,0.0142910980093734
-0.00385933430966417,0.0142910980093734,0.006694491293740442
